"nest_id","species","year","long","lat","utm_zone","datum"
"glgu_181","glaucous gull",2012,529462,8118927,"17","nad27"
"glgu_182","glaucous gull",2012,529718,8118823,"17","nad27"
"glgu_183","glaucous gull",2012,529787,8118758,"17","nad27"
"glgu_184","glaucous gull",2012,530199,8118528,"17","nad27"
"glgu_185","glaucous gull",2012,530261,8118634,"17","nad27"
"glgu_186","glaucous gull",2012,537570,8122027,"17","nad27"
"glgu_187","glaucous gull",2012,533272,8086399,"17","nad27"
"glgu_188","glaucous gull",2012,533242,8086480,"17","nad27"
"glgu_189","glaucous gull",2012,534781,8089098,"17","nad27"
"glgu_190","glaucous gull",2012,534834,8091816,"17","nad27"
"glgu_191","glaucous gull",2012,539689,8084480,"17","nad27"
"glgu_192","glaucous gull",2013,531771,8117276,"17","nad27"
"glgu_193","glaucous gull",2013,532123,8117412,"17","nad27"
"glgu_194","glaucous gull",2013,532179,8117364,"17","nad27"
"glgu_195","glaucous gull",2013,528267,8115608,"17","nad27"
"glgu_196","glaucous gull",2013,537570,8122024,"17","nad27"
"glgu_197","glaucous gull",2013,539687,8084475,"17","nad27"
"glgu_198","glaucous gull",2013,535957,8086070,"17","nad27"
"glgu_199","glaucous gull",2013,539485,8087319,"17","nad27"
"glgu_200","glaucous gull",2013,541325,8079593,"17","nad27"
"glgu_201","glaucous gull",2013,539400,8087328,"17","nad27"
"glgu_202","glaucous gull",2013,534500,8088128,"17","nad27"
"glgu_203","glaucous gull",2013,534752,8087551,"17","nad27"
"glgu_204","glaucous gull",2013,528293,8102930,"17","nad27"
"glgu_205","glaucous gull",2013,544118,8079889,"17","nad27"
"glgu_206","glaucous gull",2013,529458,8100861,"17","nad27"
"glgu_207","glaucous gull",2013,535919,8085859,"17","nad27"
"glgu_208","glaucous gull",2013,535202,8085392,"17","nad27"
"glgu_209","glaucous gull",2013,534747,8087536,"17","nad27"
"glgu_210","glaucous gull",2013,533404,8087336,"17","nad27"
"glgu_211","glaucous gull",2013,534748,8089090,"17","nad27"
"glgu_212","glaucous gull",2013,536725,8083961,"17","nad27"
"glgu_213","glaucous gull",2013,534706,8085641,"17","nad27"
"glgu_214","glaucous gull",2013,539379,8087227,"17","nad27"
"glgu_215","glaucous gull",2014,532412,8117486,"17","nad27"
"glgu_216","glaucous gull",2014,532220,8117386,"17","nad27"
"glgu_217","glaucous gull",2014,532124,8117412,"17","nad27"
"glgu_218","glaucous gull",2014,531269,8117631,"17","nad27"
"glgu_219","glaucous gull",2014,531644,8117637,"17","nad27"
"glgu_220","glaucous gull",2014,530186,8117139,"17","nad27"
"glgu_221","glaucous gull",2014,530208,8116912,"17","nad27"
"glgu_222","glaucous gull",2014,529099,8115773,"17","nad27"
"glgu_223","glaucous gull",2014,529082,8115747,"17","nad27"
"glgu_224","glaucous gull",2014,528268,8115605,"17","nad27"
"glgu_225","glaucous gull",2014,528446,8115969,"17x","nad27"
"glgu_226","glaucous gull",2014,536449,8121293,"17","nad27"
"glgu_227","glaucous gull",2014,541682,8083507,"17","nad27"
"glgu_228","glaucous gull",2014,537570,8122027,"17","nad27"
"glgu_229","glaucous gull",2014,534707,8085642,"17","nad27"
"glgu_230","glaucous gull",2014,534674,8085701,"17","nad27"
"glgu_231","glaucous gull",2014,533265,8086477,"17","nad27"
"glgu_232","glaucous gull",2014,530150,8117064,"17","nad27"
"glgu_233","glaucous gull",2014,528376,8115514,"17","nad27"
"glgu_234","glaucous gull",2014,529465,8118924,"17","nad27"
"glgu_235","glaucous gull",2014,529712,8118823,"17","nad27"
"glgu_236","glaucous gull",2014,530193,8118542,"17","nad27"
"glgu_237","glaucous gull",2014,546596,8084713,"17","nad27"
"glgu_238","glaucous gull",2014,526942,8105827,"17","nad27"
"glgu_239","glaucous gull",2014,527790,8105305,"17","nad27"
"glgu_240","glaucous gull",2014,535689,8086880,"17","nad27"
"glgu_241","glaucous gull",2014,535208,8085393,"17","nad27"
"glgu_242","glaucous gull",2014,533403,8087334,"17","nad27"
"glgu_243","glaucous gull",2014,544124,8081859,"17","nad27"
"glgu_244","glaucous gull",2014,541321,8079590,"17","nad27"
"glgu_245","glaucous gull",2014,528326,8102920,"17","nad27"
"glgu_246","glaucous gull",2014,528087,8103492,"17","nad27"
"glgu_247","glaucous gull",2014,539453,8087340,"17","nad27"
"glgu_248","glaucous gull",2014,534472,8087217,"17","nad27"
"glgu_249","glaucous gull",2014,539690,8084485,"17","nad27"
"glgu_250","glaucous gull",2014,534756,8087548,"17","nad27"
"glgu_251","glaucous gull",2014,534745,8085579,"17","nad27"
"glgu_252","glaucous gull",2014,534775,8085665,"17","nad27"
"glgu_253","glaucous gull",2014,535032,8085363,"17","nad27"
"glgu_254","glaucous gull",2014,544118,8079889,"17","nad27"
"glgu_255","glaucous gull",2014,534507,8090906,"17","nad27"
"glgu_256","glaucous gull",2015,528382,8115469,"17","nad27"
"glgu_257","glaucous gull",2015,529095,8115771,"17","nad27"
"glgu_258","glaucous gull",2015,530150,8117065,"17x","nad27"
"glgu_259","glaucous gull",2015,530186,8117138,"17x","nad27"
"glgu_260","glaucous gull",2015,530204,8116933,"17x","nad27"
"glgu_261","glaucous gull",2015,531276,8117623,"17x","nad27"
"glgu_262","glaucous gull",2015,532181,8117384,"17x","nad27"
"glgu_263","glaucous gull",2015,531645,8117635,"17x","nad27"
"glgu_264","glaucous gull",2015,532124,8117412,"17x","nad27"
"glgu_265","glaucous gull",2015,536625,8121497,"17x","nad27"
"glgu_266","glaucous gull",2015,529462,8118926,"17x","nad27"
"glgu_267","glaucous gull",2015,529733,8118818,"17x","nad27"
"glgu_268","glaucous gull",2015,529787,8118758,"17x","nad27"
"glgu_269","glaucous gull",2015,530193,8118542,"17x","nad27"
"glgu_270","glaucous gull",2015,530254,8118650,"17x","nad27"
"glgu_271","glaucous gull",2015,537517,8122029,"17x","nad27"
"glgu_272","glaucous gull",2015,528270,8115606,"17x","nad27"
"glgu_273","glaucous gull",2015,528446,8115969,"17x","nad27"
"glgu_274","glaucous gull",2015,529080,8115746,"17x","nad27"
